,정격전압(V)370~390,정격전류(A)52~82,최대전력(w),주파수지수 *10, 전자파지수(TG)  
2020-10-12 6:59,375.60 ,73.88 ,27750.01 ,2.77500E-05, 0.77006286 
2020-10-12 7:14,386.48 ,65.35 ,25256.30 ,2.52563E-05, 0.63788089 
2020-10-12 7:29,371.21 ,76.21 ,28288.86 ,2.82889E-05, 0.80025958 
2020-10-12 7:44,376.12 ,79.71 ,29981.52 ,2.99815E-05, 0.89889153 
2020-10-12 7:59,377.85 ,54.03 ,20416.20 ,2.04162E-05, 0.41682132 
2020-10-12 8:14,385.34 ,52.45 ,20210.90 ,2.02109E-05, 0.40848049 
2020-10-12 8:29,381.11 ,55.74 ,21244.15 ,2.12442E-05, 0.45131401 
2020-10-12 8:44,376.66 ,79.43 ,29917.94 ,2.99179E-05, 0.89508290 
2020-10-12 8:59,381.10 ,81.58 ,31088.71 ,3.10887E-05, 0.96650804 
2020-10-12 9:14,379.95 ,64.02 ,24323.27 ,2.43233E-05, 0.59162151 
2020-10-12 9:29,376.14 ,61.21 ,23021.74 ,2.30217E-05, 0.53000063 
2020-10-12 9:44,387.49 ,68.01 ,26353.31 ,2.63533E-05, 0.69449674 
2020-10-12 9:59,376.08 ,77.43 ,29118.01 ,2.91180E-05, 0.84785868 
2020-10-12 10:14,389.26 ,66.87 ,26031.64 ,2.60316E-05, 0.67764626 
2020-10-12 10:29,376.97 ,68.45 ,25801.78 ,2.58018E-05, 0.66573192 
2020-10-12 10:44,372.47 ,57.43 ,21390.79 ,2.13908E-05, 0.45756599 
2020-10-12 10:59,373.38 ,77.92 ,29093.15 ,2.90931E-05, 0.84641110 
2020-10-12 11:14,380.73 ,67.60 ,25736.43 ,2.57364E-05, 0.66236401 
2020-10-12 11:29,383.22 ,52.81 ,20237.03 ,2.02370E-05, 0.40953758 
2020-10-12 11:44,376.73 ,75.35 ,28385.22 ,2.83852E-05, 0.80572057 
2020-10-12 11:59,374.27 ,58.19 ,21778.16 ,2.17782E-05, 0.47428845 
2020-10-12 12:14,373.26 ,73.21 ,27327.38 ,2.73274E-05, 0.74678575 
2020-10-12 12:29,371.36 ,72.04 ,26751.40 ,2.67514E-05, 0.71563727 
2020-10-12 12:44,387.08 ,53.47 ,20698.15 ,2.06981E-05, 0.42841322 
2020-10-12 12:59,376.86 ,67.17 ,25314.03 ,2.53140E-05, 0.64079997 
2020-10-12 13:14,373.09 ,60.55 ,22589.96 ,2.25900E-05, 0.51030638 
2020-10-12 13:29,384.26 ,64.63 ,24835.76 ,2.48358E-05, 0.61681510 
2020-10-12 13:44,384.47 ,52.97 ,20365.10 ,2.03651E-05, 0.41473729 
2020-10-12 13:59,373.49 ,68.66 ,25645.25 ,2.56452E-05, 0.65767880 
2020-10-12 14:14,382.45 ,65.17 ,24925.89 ,2.49259E-05, 0.62130014 
2020-10-12 14:29,373.31 ,77.19 ,28815.61 ,2.88156E-05, 0.83033940 
2020-10-12 14:44,383.95 ,80.42 ,30876.57 ,3.08766E-05, 0.95336234 
2020-10-12 14:59,378.75 ,63.68 ,24118.44 ,2.41184E-05, 0.58169911 
2020-10-12 15:14,379.16 ,68.13 ,25831.34 ,2.58313E-05, 0.66725808 
2020-10-12 15:29,378.66 ,56.45 ,21374.26 ,2.13743E-05, 0.45685902 
2020-10-12 15:44,385.41 ,70.45 ,27152.46 ,2.71525E-05, 0.73725607 
2020-10-12 15:59,380.86 ,72.15 ,27479.49 ,2.74795E-05, 0.75512211 
2020-10-12 16:14,382.57 ,55.78 ,21337.92 ,2.13379E-05, 0.45530672 
2020-10-12 16:29,382.24 ,52.10 ,19913.93 ,1.99139E-05, 0.39656479 
2020-10-12 16:44,373.62 ,65.38 ,24429.07 ,2.44291E-05, 0.59677936 
2020-10-12 16:59,370.57 ,72.87 ,27004.53 ,2.70045E-05, 0.72924485 
2020-10-12 17:14,381.90 ,61.53 ,23500.09 ,2.35001E-05, 0.55225420 
2020-10-12 17:29,371.74 ,52.60 ,19552.21 ,1.95522E-05, 0.38228898 
2020-10-12 17:44,375.91 ,52.34 ,19676.11 ,1.96761E-05, 0.38714912 
2020-10-12 17:59,380.84 ,77.28 ,29431.76 ,2.94318E-05, 0.86622824 
2020-10-12 18:14,377.16 ,70.06 ,26422.91 ,2.64229E-05, 0.69817036 
2020-10-12 18:29,371.67 ,76.44 ,28411.81 ,2.84118E-05, 0.80723081 
2020-10-12 18:44,373.56 ,74.88 ,27971.98 ,2.79720E-05, 0.78243141 
2020-10-12 18:59,371.87 ,53.25 ,19800.37 ,1.98004E-05, 0.39205461 
2020-10-12 19:14,379.47 ,68.54 ,26007.60 ,2.60076E-05, 0.67639511 
2020-10-12 19:29,375.13 ,63.22 ,23715.70 ,2.37157E-05, 0.56243448 
2020-10-12 19:44,373.98 ,80.25 ,30012.72 ,3.00127E-05, 0.90076365 
2020-10-12 19:59,387.60 ,61.85 ,23973.51 ,2.39735E-05, 0.57472913 
2020-10-12 20:14,381.44 ,78.25 ,29845.95 ,2.98459E-05, 0.89078062 
2020-10-12 20:29,381.76 ,68.02 ,25968.41 ,2.59684E-05, 0.67435836 
2020-10-12 20:44,372.82 ,68.28 ,25454.81 ,2.54548E-05, 0.64794747 
2020-10-12 20:59,375.00 ,80.37 ,30139.87 ,3.01399E-05, 0.90841154 
2020-10-12 21:14,385.55 ,64.53 ,24879.31 ,2.48793E-05, 0.61898031 
2020-10-12 21:29,380.53 ,57.22 ,21774.25 ,2.17743E-05, 0.47411803 
2020-10-12 21:44,382.99 ,56.87 ,21779.98 ,2.17800E-05, 0.47436773 
2020-10-12 21:59,388.71 ,57.78 ,22460.40 ,2.24604E-05, 0.50446953 
2020-10-12 22:14,370.90 ,57.57 ,21351.64 ,2.13516E-05, 0.45589233 
2020-10-12 22:29,378.17 ,75.27 ,28465.40 ,2.84654E-05, 0.81027916 
2020-10-12 22:44,373.88 ,52.43 ,19604.37 ,1.96044E-05, 0.38433129 
2020-10-12 22:59,381.45 ,59.39 ,22654.34 ,2.26543E-05, 0.51321922 
2020-10-12 23:14,388.44 ,59.95 ,23288.32 ,2.32883E-05, 0.54234581 
2020-10-12 23:29,382.92 ,71.15 ,27243.88 ,2.72439E-05, 0.74222885 
2020-10-12 23:44,377.63 ,74.13 ,27995.10 ,2.79951E-05, 0.78372539 
2020-10-12 23:59,378.23 ,62.49 ,23636.83 ,2.36368E-05, 0.55869989 
2020-10-13 0:14,383.02 ,55.63 ,21306.67 ,2.13067E-05, 0.45397406 
2020-10-13 0:29,378.07 ,54.70 ,20679.80 ,2.06798E-05, 0.42765402 
2020-10-13 0:44,374.10 ,61.21 ,22898.05 ,2.28980E-05, 0.52432062 
2020-10-13 0:59,370.34 ,76.53 ,28341.97 ,2.83420E-05, 0.80326749 
2020-10-13 1:14,385.88 ,67.81 ,26168.14 ,2.61681E-05, 0.68477161 
2020-10-13 1:29,373.73 ,52.94 ,19786.06 ,1.97861E-05, 0.39148827 
2020-10-13 1:44,385.37 ,73.56 ,28348.60 ,2.83486E-05, 0.80364312 
2020-10-13 1:59,384.30 ,59.90 ,23019.77 ,2.30198E-05, 0.52990974 
2020-10-13 2:14,385.35 ,74.21 ,28596.46 ,2.85965E-05, 0.81775764 
2020-10-13 2:29,370.44 ,62.31 ,23080.73 ,2.30807E-05, 0.53272018 
2020-10-13 2:44,373.39 ,75.09 ,28036.07 ,2.80361E-05, 0.78602105 
2020-10-13 2:59,377.67 ,74.57 ,28161.50 ,2.81615E-05, 0.79307021 
2020-10-13 3:14,382.21 ,53.66 ,20508.36 ,2.05084E-05, 0.42059296 
2020-10-13 3:29,381.89 ,64.87 ,24772.11 ,2.47721E-05, 0.61365731 
2020-10-13 3:44,373.36 ,76.80 ,28675.90 ,2.86759E-05, 0.82230719 
2020-10-13 3:59,376.43 ,66.74 ,25124.69 ,2.51247E-05, 0.63124994 
2020-10-13 4:14,375.84 ,60.59 ,22770.48 ,2.27705E-05, 0.51849483 
2020-10-13 4:29,370.97 ,59.13 ,21937.02 ,2.19370E-05, 0.48123268 
2020-10-13 4:44,388.84 ,63.01 ,24499.15 ,2.44991E-05, 0.60020824 
2020-10-13 4:59,387.00 ,78.94 ,30550.94 ,3.05509E-05, 0.93335972 
2020-10-13 5:14,383.96 ,52.88 ,20303.40 ,2.03034E-05, 0.41222797 
2020-10-13 5:29,382.22 ,57.54 ,21995.06 ,2.19951E-05, 0.48378252 
2020-10-13 5:44,373.08 ,67.67 ,25244.63 ,2.52446E-05, 0.63729153 
2020-10-13 5:59,370.29 ,64.62 ,23929.10 ,2.39291E-05, 0.57260206 
2020-10-13 6:14,380.40 ,59.63 ,22682.36 ,2.26824E-05, 0.51448927 
2020-10-13 6:29,389.04 ,54.57 ,21228.15 ,2.12281E-05, 0.45063423 
2020-10-13 6:44,378.51 ,75.36 ,28523.07 ,2.85231E-05, 0.81356547 
2020-10-13 6:59,377.44 ,71.13 ,26846.43 ,2.68464E-05, 0.72073101 
2020-10-13 7:14,383.41 ,67.67 ,25946.23 ,2.59462E-05, 0.67320680 
2020-10-13 7:29,389.50 ,69.33 ,27002.46 ,2.70025E-05, 0.72913300 
2020-10-13 7:44,376.46 ,77.10 ,29024.90 ,2.90249E-05, 0.84244488 
2020-10-13 7:59,382.74 ,68.93 ,26380.38 ,2.63804E-05, 0.69592468 
2020-10-13 8:14,370.53 ,81.76 ,30294.12 ,3.02941E-05, 0.91773378 
2020-10-13 8:29,389.53 ,73.90 ,28785.59 ,2.87856E-05, 0.82860999 
2020-10-13 8:44,371.33 ,53.31 ,19793.90 ,1.97939E-05, 0.39179829 
2020-10-13 8:59,380.73 ,56.94 ,21679.10 ,2.16791E-05, 0.46998330 
2020-10-13 9:14,381.31 ,75.99 ,28976.08 ,2.89761E-05, 0.83961328 
2020-10-13 9:29,385.49 ,55.22 ,21285.59 ,2.12856E-05, 0.45307644 
2020-10-13 9:44,383.04 ,80.31 ,30760.75 ,3.07607E-05, 0.94622371 
2020-10-13 9:59,385.83 ,73.80 ,28474.98 ,2.84750E-05, 0.81082435 
2020-10-13 10:14,388.50 ,76.79 ,29832.28 ,2.98323E-05, 0.88996491 
2020-10-13 10:29,374.09 ,72.43 ,27097.50 ,2.70975E-05, 0.73427426 
2020-10-13 10:44,376.91 ,70.46 ,26558.12 ,2.65581E-05, 0.70533372 
2020-10-13 10:59,372.69 ,52.78 ,19669.71 ,1.96697E-05, 0.38689744 
2020-10-13 11:14,386.99 ,76.57 ,29632.36 ,2.96324E-05, 0.87807701 
2020-10-13 11:29,388.94 ,64.01 ,24897.18 ,2.48972E-05, 0.61986941 
2020-10-13 11:44,387.09 ,81.97 ,31731.80 ,3.17318E-05, 1.00690729 
2020-10-13 11:59,376.73 ,56.09 ,21129.48 ,2.11295E-05, 0.44645510 
2020-10-13 12:14,370.30 ,71.49 ,26474.70 ,2.64747E-05, 0.70090984 
2020-10-13 12:29,380.02 ,80.49 ,30588.02 ,3.05880E-05, 0.93562718 
2020-10-13 12:44,378.80 ,76.48 ,28969.99 ,2.89700E-05, 0.83926052 
2020-10-13 12:59,388.01 ,80.44 ,31212.76 ,3.12128E-05, 0.97423624 
2020-10-13 13:14,376.45 ,77.92 ,29333.10 ,2.93331E-05, 0.86043080 
2020-10-13 13:29,375.56 ,69.51 ,26106.95 ,2.61070E-05, 0.68157289 
2020-10-13 13:44,381.97 ,59.12 ,22580.18 ,2.25802E-05, 0.50986455 
2020-10-13 13:59,378.99 ,75.98 ,28796.93 ,2.87969E-05, 0.82926295 
2020-10-13 14:14,370.53 ,61.75 ,22881.16 ,2.28812E-05, 0.52354727 
2020-10-13 14:29,385.23 ,61.85 ,23828.45 ,2.38285E-05, 0.56779511 
2020-10-13 14:44,378.35 ,59.36 ,22459.71 ,2.24597E-05, 0.50443876 
2020-10-13 14:59,371.81 ,62.11 ,23092.98 ,2.30930E-05, 0.53328550 
2020-10-13 15:14,370.27 ,70.55 ,26122.57 ,2.61226E-05, 0.68238869 
2020-10-13 15:29,383.12 ,54.39 ,20836.51 ,2.08365E-05, 0.43416031 
2020-10-13 15:44,384.81 ,81.37 ,31310.80 ,3.13108E-05, 0.98036611 
2020-10-13 15:59,389.46 ,71.34 ,27784.54 ,2.77845E-05, 0.77198054 
2020-10-13 16:14,389.24 ,71.69 ,27904.65 ,2.79047E-05, 0.77866957 
2020-10-13 16:29,384.87 ,78.09 ,30054.57 ,3.00546E-05, 0.90327745 
2020-10-13 16:44,376.95 ,72.45 ,27310.01 ,2.73100E-05, 0.74583665 
2020-10-13 16:59,388.02 ,70.40 ,27317.69 ,2.73177E-05, 0.74625612 
2020-10-13 17:14,377.90 ,70.88 ,26785.17 ,2.67852E-05, 0.71744541 
2020-10-13 17:29,385.03 ,79.73 ,30697.12 ,3.06971E-05, 0.94231306 
2020-10-13 17:44,372.13 ,62.18 ,23137.97 ,2.31380E-05, 0.53536572 
2020-10-13 17:59,376.26 ,61.54 ,23156.27 ,2.31563E-05, 0.53621266 
2020-10-13 18:14,385.90 ,75.97 ,29316.57 ,2.93166E-05, 0.85946139 
2020-10-13 18:29,374.37 ,74.49 ,27885.81 ,2.78858E-05, 0.77761852 
2020-10-13 18:44,380.58 ,63.49 ,24163.55 ,2.41635E-05, 0.58387695 
2020-10-13 18:59,378.71 ,54.25 ,20545.89 ,2.05459E-05, 0.42213349 
2020-10-13 19:14,380.85 ,66.11 ,25178.08 ,2.51781E-05, 0.63393568 
2020-10-13 19:29,372.56 ,55.40 ,20640.50 ,2.06405E-05, 0.42603012 
2020-10-13 19:44,380.95 ,81.81 ,31166.73 ,3.11667E-05, 0.97136523 
2020-10-13 19:59,374.94 ,80.08 ,30025.29 ,3.00253E-05, 0.90151797 
2020-10-13 20:14,389.36 ,54.68 ,21291.14 ,2.12911E-05, 0.45331256 
2020-10-13 20:29,388.15 ,70.44 ,27341.52 ,2.73415E-05, 0.74755847 
2020-10-13 20:44,381.68 ,80.45 ,30705.62 ,3.07056E-05, 0.94283504 
2020-10-13 20:59,381.25 ,52.34 ,19955.36 ,1.99554E-05, 0.39821645 
2020-10-13 21:14,372.13 ,80.63 ,30004.39 ,3.00044E-05, 0.90026338 
2020-10-13 21:29,371.66 ,80.51 ,29922.34 ,2.99223E-05, 0.89534623 
2020-10-13 21:44,373.65 ,68.48 ,25588.21 ,2.55882E-05, 0.65475634 
2020-10-13 21:59,380.59 ,60.14 ,22889.27 ,2.28893E-05, 0.52391850 
2020-10-13 22:14,373.86 ,78.49 ,29344.35 ,2.93443E-05, 0.86109086 
2020-10-13 22:29,383.76 ,56.11 ,21534.11 ,2.15341E-05, 0.46371776 
2020-10-13 22:44,376.63 ,57.33 ,21591.48 ,2.15915E-05, 0.46619222 
2020-10-13 22:59,386.27 ,76.74 ,29643.89 ,2.96439E-05, 0.87876040 
2020-10-13 23:14,382.41 ,57.36 ,21936.63 ,2.19366E-05, 0.48121593 
2020-10-13 23:29,377.57 ,81.65 ,30829.02 ,3.08290E-05, 0.95042824 
2020-10-13 23:44,373.10 ,71.67 ,26739.97 ,2.67400E-05, 0.71502594 
2020-10-13 23:59,383.08 ,65.92 ,25254.14 ,2.52541E-05, 0.63777149 
2020-10-14 0:14,375.74 ,62.86 ,23619.72 ,2.36197E-05, 0.55789134 
2020-10-14 0:29,371.64 ,56.29 ,20918.38 ,2.09184E-05, 0.43757859 
2020-10-14 0:44,378.57 ,67.03 ,25375.84 ,2.53758E-05, 0.64393322 
2020-10-14 0:59,370.25 ,76.91 ,28475.80 ,2.84758E-05, 0.81087145 
2020-10-14 1:14,387.00 ,64.78 ,25069.91 ,2.50699E-05, 0.62850026 
2020-10-14 1:29,372.17 ,61.13 ,22750.76 ,2.27508E-05, 0.51759718 
2020-10-14 1:44,372.05 ,73.57 ,27371.56 ,2.73716E-05, 0.74920256 
2020-10-14 1:59,389.59 ,63.58 ,24768.07 ,2.47681E-05, 0.61345739 
2020-10-14 2:14,382.51 ,75.15 ,28744.37 ,2.87444E-05, 0.82623879 
2020-10-14 2:29,378.82 ,79.18 ,29995.54 ,2.99955E-05, 0.89973242 
2020-10-14 2:44,385.91 ,67.08 ,25888.08 ,2.58881E-05, 0.67019294 
2020-10-14 2:59,379.54 ,72.56 ,27539.03 ,2.75390E-05, 0.75839828 
2020-10-14 3:14,389.99 ,74.58 ,29083.93 ,2.90839E-05, 0.84587510 
2020-10-14 3:29,382.08 ,70.44 ,26911.87 ,2.69119E-05, 0.72424857 
2020-10-14 3:44,385.88 ,62.37 ,24067.73 ,2.40677E-05, 0.57925558 
2020-10-14 3:59,386.63 ,54.35 ,21012.63 ,2.10126E-05, 0.44153059 
2020-10-14 4:14,388.02 ,75.72 ,29379.21 ,2.93792E-05, 0.86313810 
2020-10-14 4:29,387.92 ,60.13 ,23324.89 ,2.33249E-05, 0.54405044 
2020-10-14 4:44,387.77 ,54.01 ,20942.06 ,2.09421E-05, 0.43856972 
2020-10-14 4:59,380.03 ,66.69 ,25344.36 ,2.53444E-05, 0.64233673 
2020-10-14 5:14,372.96 ,69.39 ,25879.89 ,2.58799E-05, 0.66976849 
2020-10-14 5:29,387.76 ,72.60 ,28152.25 ,2.81523E-05, 0.79254928 
2020-10-14 5:44,379.56 ,79.21 ,30063.49 ,3.00635E-05, 0.90381317 
2020-10-14 5:59,383.36 ,54.42 ,20862.56 ,2.08626E-05, 0.43524637 
2020-10-14 6:14,381.33 ,54.64 ,20834.54 ,2.08345E-05, 0.43407825 
2020-10-14 6:29,384.30 ,78.14 ,30028.97 ,3.00290E-05, 0.90173927 
2020-10-14 6:44,389.88 ,63.29 ,24676.92 ,2.46769E-05, 0.60895050 
2020-10-14 6:59,376.07 ,58.43 ,21974.42 ,2.19744E-05, 0.48287497 
2020-10-14 7:14,373.00 ,57.80 ,21561.05 ,2.15611E-05, 0.46487900 
2020-10-14 7:29,389.96 ,72.19 ,28151.72 ,2.81517E-05, 0.79251933 
2020-10-14 7:44,386.11 ,65.23 ,25186.45 ,2.51864E-05, 0.63435726 
2020-10-14 7:59,389.27 ,69.27 ,26964.51 ,2.69645E-05, 0.72708455 
2020-10-14 8:14,377.46 ,81.26 ,30670.83 ,3.06708E-05, 0.94069976 
2020-10-14 8:29,377.03 ,57.79 ,21788.55 ,2.17886E-05, 0.47474103 
2020-10-14 8:44,381.44 ,66.06 ,25198.28 ,2.51983E-05, 0.63495355 
2020-10-14 8:59,385.84 ,76.10 ,29362.78 ,2.93628E-05, 0.86217293 
2020-10-14 9:14,384.65 ,60.74 ,23361.85 ,2.33619E-05, 0.54577617 
2020-10-14 9:29,372.97 ,59.34 ,22131.71 ,2.21317E-05, 0.48981271 
2020-10-14 9:44,378.44 ,52.46 ,19853.67 ,1.98537E-05, 0.39416830 
2020-10-14 9:59,373.26 ,71.47 ,26676.75 ,2.66768E-05, 0.71164918 
2020-10-14 10:14,382.08 ,76.42 ,29196.67 ,2.91967E-05, 0.85244532 
2020-10-14 10:29,372.09 ,57.57 ,21420.68 ,2.14207E-05, 0.45884562 
2020-10-14 10:44,376.16 ,54.13 ,20360.50 ,2.03605E-05, 0.41454986 
2020-10-14 10:59,387.19 ,52.48 ,20319.28 ,2.03193E-05, 0.41287303 
2020-10-14 11:14,370.09 ,64.79 ,23976.88 ,2.39769E-05, 0.57489075 
2020-10-14 11:29,385.40 ,68.73 ,26487.28 ,2.64873E-05, 0.70157606 
2020-10-14 11:44,385.75 ,57.18 ,22058.40 ,2.20584E-05, 0.48657289 
2020-10-14 11:59,379.26 ,57.59 ,21842.75 ,2.18427E-05, 0.47710551 
2020-10-14 12:14,377.58 ,79.01 ,29831.95 ,2.98319E-05, 0.88994495 
2020-10-14 12:29,379.89 ,73.38 ,27877.45 ,2.78774E-05, 0.77715219 
2020-10-14 12:44,372.77 ,75.54 ,28158.93 ,2.81589E-05, 0.79292540 
2020-10-14 12:59,375.80 ,52.44 ,19708.41 ,1.97084E-05, 0.38842146 
2020-10-14 13:14,387.81 ,67.62 ,26223.52 ,2.62235E-05, 0.68767309 
2020-10-14 13:29,381.08 ,69.04 ,26308.56 ,2.63086E-05, 0.69214023 
2020-10-14 13:44,370.51 ,62.32 ,23090.48 ,2.30905E-05, 0.53317027 
2020-10-14 13:59,370.77 ,53.17 ,19715.36 ,1.97154E-05, 0.38869538 
2020-10-14 14:14,371.85 ,54.01 ,20083.35 ,2.00834E-05, 0.40334096 
2020-10-14 14:29,380.47 ,77.25 ,29392.03 ,2.93920E-05, 0.86389144 
2020-10-14 14:44,386.77 ,75.43 ,29173.29 ,2.91733E-05, 0.85108098 
2020-10-14 14:59,387.96 ,80.08 ,31067.31 ,3.10673E-05, 0.96517793 
2020-10-14 15:14,386.73 ,65.63 ,25381.65 ,2.53817E-05, 0.64422828 
2020-10-14 15:29,383.76 ,55.86 ,21437.52 ,2.14375E-05, 0.45956744 
2020-10-14 15:44,387.44 ,72.98 ,28277.46 ,2.82775E-05, 0.79961450 
2020-10-14 15:59,373.15 ,73.08 ,27269.02 ,2.72690E-05, 0.74359940 
2020-10-14 16:14,372.77 ,75.72 ,28227.47 ,2.82275E-05, 0.79679010 
2020-10-14 16:29,382.05 ,62.24 ,23780.07 ,2.37801E-05, 0.56549195 
2020-10-14 16:44,373.55 ,67.95 ,25383.35 ,2.53834E-05, 0.64431469 
2020-10-14 16:59,388.58 ,79.81 ,31011.36 ,3.10114E-05, 0.96170457 
2020-10-14 17:14,376.54 ,67.18 ,25294.58 ,2.52946E-05, 0.63981557 
2020-10-14 17:29,378.36 ,54.75 ,20715.89 ,2.07159E-05, 0.42914814 
2020-10-14 17:44,387.44 ,69.00 ,26735.22 ,2.67352E-05, 0.71477188 
2020-10-14 17:59,374.87 ,70.83 ,26551.98 ,2.65520E-05, 0.70500779 
2020-10-14 18:14,381.51 ,54.07 ,20627.90 ,2.06279E-05, 0.42551007 
2020-10-14 18:29,387.24 ,63.20 ,24474.51 ,2.44745E-05, 0.59900172 
2020-10-14 18:44,387.13 ,57.90 ,22413.72 ,2.24137E-05, 0.50237480 
2020-10-14 18:59,377.91 ,63.09 ,23841.17 ,2.38412E-05, 0.56840116 
2020-10-14 19:14,378.47 ,58.60 ,22176.78 ,2.21768E-05, 0.49180967 
2020-10-14 19:29,379.27 ,66.24 ,25123.07 ,2.51231E-05, 0.63116881 
2020-10-14 19:44,387.36 ,76.89 ,29783.35 ,2.97833E-05, 0.88704785 
2020-10-14 19:59,382.16 ,81.84 ,31274.97 ,3.12750E-05, 0.97812356 
2020-10-14 20:14,388.22 ,62.29 ,24183.70 ,2.41837E-05, 0.58485147 
2020-10-14 20:29,381.42 ,74.33 ,28351.21 ,2.83512E-05, 0.80379101 
2020-10-14 20:44,385.29 ,59.38 ,22876.65 ,2.28767E-05, 0.52334123 
2020-10-14 20:59,382.52 ,67.81 ,25939.39 ,2.59394E-05, 0.67285176 
2020-10-14 21:14,372.30 ,72.85 ,27123.75 ,2.71238E-05, 0.73569788 
2020-10-14 21:29,383.53 ,58.81 ,22554.43 ,2.25544E-05, 0.50870226 
2020-10-14 21:44,373.82 ,57.05 ,21327.49 ,2.13275E-05, 0.45486184 
2020-10-14 21:59,370.90 ,62.25 ,23089.12 ,2.30891E-05, 0.53310738 
2020-10-14 22:14,379.70 ,77.85 ,29560.84 ,2.95608E-05, 0.87384327 
2020-10-14 22:29,379.75 ,69.68 ,26459.89 ,2.64599E-05, 0.70012566 
2020-10-14 22:44,384.28 ,73.37 ,28192.77 ,2.81928E-05, 0.79483231 
2020-10-14 22:59,382.32 ,64.31 ,24588.39 ,2.45884E-05, 0.60458901 
2020-10-14 23:14,371.56 ,71.14 ,26432.04 ,2.64320E-05, 0.69865267 
2020-10-14 23:29,375.58 ,61.08 ,22941.34 ,2.29413E-05, 0.52630508 
2020-10-14 23:44,370.02 ,68.18 ,25228.47 ,2.52285E-05, 0.63647550 
2020-10-14 23:59,381.37 ,69.90 ,26658.84 ,2.66588E-05, 0.71069390 
2020-10-15 0:14,382.91 ,77.01 ,29487.74 ,2.94877E-05, 0.86952652 
2020-10-15 0:29,385.10 ,75.57 ,29100.08 ,2.91001E-05, 0.84681473 
2020-10-15 0:44,374.29 ,73.37 ,27461.76 ,2.74618E-05, 0.75414847 
2020-10-15 0:59,379.54 ,60.75 ,23055.37 ,2.30554E-05, 0.53154991 
2020-10-15 1:14,374.69 ,58.59 ,21952.37 ,2.19524E-05, 0.48190640 
2020-10-15 1:29,377.01 ,62.12 ,23421.11 ,2.34211E-05, 0.54854853 
2020-10-15 1:44,389.18 ,60.83 ,23674.99 ,2.36750E-05, 0.56050526 
2020-10-15 1:59,373.57 ,65.11 ,24323.49 ,2.43235E-05, 0.59163234 
2020-10-15 2:14,382.47 ,80.69 ,30860.50 ,3.08605E-05, 0.95237073 
2020-10-15 2:29,387.27 ,58.02 ,22470.19 ,2.24702E-05, 0.50490955 
2020-10-15 2:44,371.44 ,58.48 ,21722.27 ,2.17223E-05, 0.47185717 
2020-10-15 2:59,377.32 ,56.64 ,21369.71 ,2.13697E-05, 0.45666470 
2020-10-15 3:14,371.39 ,55.26 ,20522.97 ,2.05230E-05, 0.42119222 
2020-10-15 3:29,374.75 ,65.92 ,24701.99 ,2.47020E-05, 0.61018851 
2020-10-15 3:44,388.04 ,55.68 ,21605.38 ,2.16054E-05, 0.46679236 
2020-10-15 3:59,378.26 ,78.52 ,29698.78 ,2.96988E-05, 0.88201732 
2020-10-15 4:14,387.27 ,76.09 ,29468.00 ,2.94680E-05, 0.86836293 
2020-10-15 4:29,389.18 ,75.29 ,29300.57 ,2.93006E-05, 0.85852339 
2020-10-15 4:44,388.62 ,60.44 ,23490.01 ,2.34900E-05, 0.55178039 
2020-10-15 4:59,372.90 ,73.36 ,27356.71 ,2.73567E-05, 0.74838979 
2020-10-15 5:14,382.98 ,79.73 ,30533.59 ,3.05336E-05, 0.93230022 
2020-10-15 5:29,389.77 ,78.29 ,30515.99 ,3.05160E-05, 0.93122592 
2020-10-15 5:44,389.16 ,57.91 ,22536.52 ,2.25365E-05, 0.50789492 
2020-10-15 5:59,371.81 ,79.49 ,29555.41 ,2.95554E-05, 0.87352222 
2020-10-15 6:14,381.33 ,81.92 ,31236.94 ,3.12369E-05, 0.97574671 
2020-10-15 6:29,373.71 ,53.07 ,19833.07 ,1.98331E-05, 0.39335054 
2020-10-15 6:44,387.80 ,53.67 ,20813.50 ,2.08135E-05, 0.43320192 
2020-10-15 6:59,381.46 ,80.95 ,30877.41 ,3.08774E-05, 0.95341439 
2020-10-15 7:14,374.89 ,80.89 ,30325.70 ,3.03257E-05, 0.91964804 
2020-10-15 7:29,377.52 ,70.46 ,26600.25 ,2.66003E-05, 0.70757357 
2020-10-15 7:44,370.08 ,71.61 ,26502.83 ,2.65028E-05, 0.70240004 
2020-10-15 7:59,384.06 ,72.97 ,28026.30 ,2.80263E-05, 0.78547371 
2020-10-15 8:14,372.20 ,57.48 ,21395.19 ,2.13952E-05, 0.45775399 
2020-10-15 8:29,385.68 ,64.61 ,24917.17 ,2.49172E-05, 0.62086544 
2020-10-15 8:44,377.67 ,60.96 ,23024.47 ,2.30245E-05, 0.53012619 
2020-10-15 8:59,383.97 ,68.09 ,26144.80 ,2.61448E-05, 0.68355073 
2020-10-15 9:14,382.90 ,79.31 ,30367.51 ,3.03675E-05, 0.92218541 
2020-10-15 9:29,387.06 ,57.61 ,22298.58 ,2.22986E-05, 0.49722675 
2020-10-15 9:44,374.08 ,77.79 ,29100.16 ,2.91002E-05, 0.84681923 
2020-10-15 9:59,381.07 ,74.27 ,28302.55 ,2.83026E-05, 0.80103455 
2020-10-15 10:14,380.17 ,59.66 ,22681.43 ,2.26814E-05, 0.51444741 
2020-10-15 10:29,384.67 ,60.58 ,23305.07 ,2.33051E-05, 0.54312628 
