지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
90,2021-11-27 7:00,-0.6,0,271.7,1.9,1030.1,1032.4,51.5,,0
90,2021-11-27 7:01,-0.6,0,276.3,1.7,1030.1,1032.4,51.4,,0
90,2021-11-27 7:02,-0.6,0,272,1.6,1030.1,1032.4,51.5,,0
90,2021-11-27 7:03,-0.7,0,272.1,1.5,1030.2,1032.5,51.5,,0
90,2021-11-27 7:04,-0.6,0,276.6,1.7,1030.2,1032.5,51.4,,0
90,2021-11-27 7:05,-0.6,0,271.9,1.8,1030.2,1032.5,51.2,,0
90,2021-11-27 7:06,-0.6,0,271.2,1.8,1030.2,1032.5,51.2,,0
90,2021-11-27 7:07,-0.6,0,276.1,1.8,1030.2,1032.5,51.2,,0
90,2021-11-27 7:08,-0.5,0,268.5,1.9,1030.2,1032.5,51.1,,0
90,2021-11-27 7:09,-0.5,0,277.3,1.9,1030.2,1032.5,50.8,,0
90,2021-11-27 7:10,-0.5,0,274.3,1.8,1030.2,1032.5,50.7,,0
90,2021-11-27 7:11,-0.5,0,272.4,1.5,1030.2,1032.5,50.6,,0
90,2021-11-27 7:12,-0.4,0,276.6,1.7,1030.2,1032.5,50.5,,0
90,2021-11-27 7:13,-0.4,0,278.8,2.1,1030.2,1032.5,50.4,,0
90,2021-11-27 7:14,-0.4,0,280.7,2.4,1030.2,1032.5,50,,0
90,2021-11-27 7:15,-0.3,0,279.1,2.2,1030.2,1032.5,49.7,,0
90,2021-11-27 7:16,-0.3,0,278.8,2.3,1030.3,1032.6,49.7,,0
90,2021-11-27 7:17,-0.3,0,276,2.2,1030.3,1032.6,49.5,,0
90,2021-11-27 7:18,-0.3,0,273.5,2.1,1030.3,1032.6,49.1,,0
90,2021-11-27 7:19,-0.2,0,275.8,2,1030.3,1032.6,48.7,,0
90,2021-11-27 7:20,-0.2,0,273.7,2,1030.3,1032.6,48.5,,0
90,2021-11-27 7:21,-0.2,0,276.2,2.1,1030.3,1032.6,48.5,,0
90,2021-11-27 7:22,-0.2,0,275.8,1.9,1030.3,1032.6,48.5,,0
90,2021-11-27 7:23,-0.2,0,273.3,1.9,1030.3,1032.6,48.4,,0
90,2021-11-27 7:24,-0.2,0,274.2,1.9,1030.4,1032.7,48.4,,0
90,2021-11-27 7:25,-0.2,0,278.4,2,1030.4,1032.7,48.2,,0
90,2021-11-27 7:26,-0.1,0,277,2,1030.4,1032.7,47.9,,0
90,2021-11-27 7:27,-0.1,0,276.2,2,1030.4,1032.7,47.8,,0
90,2021-11-27 7:28,-0.1,0,274.4,1.9,1030.4,1032.7,47.6,,0
90,2021-11-27 7:29,-0.2,0,274.3,1.8,1030.4,1032.7,47.7,,0
90,2021-11-27 7:30,-0.2,0,271.5,2,1030.4,1032.7,47.7,,0
90,2021-11-27 7:31,-0.2,0,274.5,2.1,1030.4,1032.7,47.6,,0
90,2021-11-27 7:32,-0.2,0,273.6,2,1030.4,1032.7,47.5,,0
90,2021-11-27 7:33,-0.1,0,272.9,1.8,1030.4,1032.7,47.3,,0
90,2021-11-27 7:34,-0.1,0,273.8,1.9,1030.5,1032.8,47.1,,0
90,2021-11-27 7:35,-0.1,0,267.7,1.9,1030.5,1032.8,46.9,,60
90,2021-11-27 7:36,-0.1,0,273.9,1.8,1030.5,1032.8,46.8,,120
90,2021-11-27 7:37,-0.1,0,271.3,1.7,1030.5,1032.8,46.8,,180
90,2021-11-27 7:38,-0.1,0,268.8,1.3,1030.5,1032.8,46.9,,240
90,2021-11-27 7:39,-0.1,0,274.5,1.6,1030.5,1032.8,46.9,,300
90,2021-11-27 7:40,-0.1,0,272,1.8,1030.5,1032.8,46.9,,360
90,2021-11-27 7:41,-0.1,0,276.6,1.7,1030.5,1032.8,47,,420
90,2021-11-27 7:42,-0.1,0,270.9,1.7,1030.5,1032.8,47,,480
90,2021-11-27 7:43,-0.2,0,274.8,1.7,1030.5,1032.8,47,,540
90,2021-11-27 7:44,-0.2,0,273.7,1.6,1030.6,1032.9,47.1,,600
90,2021-11-27 7:45,-0.2,0,276.7,1.7,1030.6,1032.9,46.9,,660
90,2021-11-27 7:46,-0.1,0,274.7,1.8,1030.6,1032.9,46.7,,720
90,2021-11-27 7:47,0,0,277.1,1.8,1030.6,1032.9,46.4,,780
90,2021-11-27 7:48,0,0,275.9,1.8,1030.6,1032.9,46.4,,840
90,2021-11-27 7:49,0,0,276.7,2,1030.6,1032.9,46.5,,900
90,2021-11-27 7:50,0.1,0,277.3,1.8,1030.7,1033,46.6,,960
90,2021-11-27 7:51,0.1,0,275,1.8,1030.7,1033,46.6,,1020
90,2021-11-27 7:52,0,0,276,1.6,1030.7,1033,46.8,,1080
90,2021-11-27 7:53,0,0,278.6,1.7,1030.8,1033.1,46.9,,1140
90,2021-11-27 7:54,0.1,0,278.5,1.6,1030.8,1033.1,47.1,,1200
90,2021-11-27 7:55,0.1,0,279.6,1.5,1030.8,1033.1,47,,1260
90,2021-11-27 7:56,0.1,0,280.3,1.7,1030.8,1033.1,46.8,,1320
90,2021-11-27 7:57,0.2,0,277.5,2,1030.9,1033.2,46.6,,1380
90,2021-11-27 7:58,0.2,0,278.9,2.1,1030.9,1033.2,46.3,,1440
90,2021-11-27 7:59,0.3,0,273.6,1.9,1030.9,1033.2,46.1,,1500
90,2021-11-27 8:00,0.3,0,272.6,1.8,1030.9,1033.2,46.2,,1560
90,2021-11-27 8:01,0.3,0,274.4,1.9,1030.9,1033.2,46.3,,1620
90,2021-11-27 8:02,0.3,0,274.5,1.8,1030.9,1033.2,46,,1680
90,2021-11-27 8:03,0.4,0,274,1.8,1030.9,1033.2,45.9,,1740
90,2021-11-27 8:04,0.4,0,278.4,2,1030.9,1033.2,45.6,,1800
90,2021-11-27 8:05,0.5,0,274.4,1.8,1031,1033.3,45.4,,1860
90,2021-11-27 8:06,0.5,0,274.4,1.6,1031,1033.3,45.6,,1920
90,2021-11-27 8:07,0.5,0,275,1.8,1031,1033.3,45.5,,1980
90,2021-11-27 8:08,0.6,0,275,1.9,1031,1033.3,45.4,,2040
90,2021-11-27 8:09,0.6,0,273.2,1.7,1031,1033.3,45.2,,2100
90,2021-11-27 8:10,0.7,0,274,1.4,1031,1033.3,45.2,,2160
90,2021-11-27 8:11,0.7,0,278.9,1.7,1031,1033.3,45.2,,2220
90,2021-11-27 8:12,0.7,0,280.1,1.8,1031,1033.3,45.3,,2280
90,2021-11-27 8:13,0.7,0,282.4,1.8,1031,1033.3,45.3,,2340
90,2021-11-27 8:14,0.8,0,276.1,1.6,1031,1033.2,45.5,,2400
90,2021-11-27 8:15,0.8,0,278.1,1.6,1031,1033.2,45.6,,2460
90,2021-11-27 8:16,0.8,0,285.3,1.8,1031.1,1033.3,45.6,,2520
90,2021-11-27 8:17,0.9,0,283.6,1.9,1031.1,1033.3,45.1,,2580
90,2021-11-27 8:18,1,0,282.9,2,1031.1,1033.3,44.6,,2640
90,2021-11-27 8:19,1.1,0,280.9,2,1031.1,1033.3,44.3,,2700
90,2021-11-27 8:20,1.2,0,278.3,1.9,1031.1,1033.3,44,,2760
90,2021-11-27 8:21,1.3,0,273.3,1.8,1031.1,1033.3,43.8,,2820
90,2021-11-27 8:22,1.3,0,276.6,2,1031.1,1033.3,43.7,,2880
90,2021-11-27 8:23,1.4,0,276.4,1.9,1031.1,1033.3,43.4,,2940
90,2021-11-27 8:24,1.5,0,273.7,1.9,1031.1,1033.3,43.2,,3000
90,2021-11-27 8:25,1.5,0,279.9,1.8,1031.1,1033.3,43.3,,3060
90,2021-11-27 8:26,1.5,0,283.6,1.7,1031.1,1033.3,43.1,,3120
90,2021-11-27 8:27,1.6,0,283.2,1.6,1031.1,1033.3,43,,3180
90,2021-11-27 8:28,1.6,0,287.3,1.5,1031.2,1033.4,43.2,,3240
90,2021-11-27 8:29,1.7,0,280.9,1.5,1031.2,1033.4,43.4,,3300
90,2021-11-27 8:30,1.7,0,278,1.6,1031.2,1033.4,43.4,,3360
90,2021-11-27 8:31,1.8,0,279.5,1.8,1031.2,1033.4,43.2,,3420
90,2021-11-27 8:32,1.8,0,278.3,1.9,1031.2,1033.4,42.9,,3480
90,2021-11-27 8:33,1.9,0,272.6,1.7,1031.2,1033.4,42.8,,3540
90,2021-11-27 8:34,2,0,273.8,2,1031.2,1033.4,42.5,,3600
90,2021-11-27 8:35,2,0,273.2,1.9,1031.2,1033.4,42.1,,3660
90,2021-11-27 8:36,2.1,0,273.3,1.8,1031.2,1033.4,42.5,,3720
90,2021-11-27 8:37,2.1,0,271.3,1.8,1031.2,1033.4,42.6,,3780
90,2021-11-27 8:38,2.1,0,273.3,1.7,1031.2,1033.4,42.7,,3840
90,2021-11-27 8:39,2.1,0,279.3,1.8,1031.2,1033.4,42.7,,3900
90,2021-11-27 8:40,2.2,0,276.2,1.5,1031.3,1033.5,42.6,,3960
90,2021-11-27 8:41,2.2,0,272.9,1.7,1031.3,1033.5,42.6,,4020
90,2021-11-27 8:42,2.3,0,273.4,1.6,1031.3,1033.5,42.4,,4080
90,2021-11-27 8:43,2.4,0,271.9,1.6,1031.3,1033.5,42,,4140
90,2021-11-27 8:44,2.5,0,276.9,1.7,1031.3,1033.5,41.7,,4200
90,2021-11-27 8:45,2.6,0,281.2,1.6,1031.3,1033.5,41.5,,4260
90,2021-11-27 8:46,2.6,0,280.4,1.6,1031.3,1033.5,41.4,,4320
90,2021-11-27 8:47,2.7,0,273.6,1.7,1031.3,1033.5,41.5,,4380
90,2021-11-27 8:48,2.8,0,275.4,1.6,1031.4,1033.6,40.7,,4440
90,2021-11-27 8:49,2.9,0,272.5,1.3,1031.4,1033.6,40.4,,4500
90,2021-11-27 8:50,3,0,273.7,1.4,1031.4,1033.6,40.3,,4560
90,2021-11-27 8:51,3.1,0,278.6,1.6,1031.4,1033.6,40.3,,4620
90,2021-11-27 8:52,3.1,0,279.7,1.8,1031.4,1033.6,39.6,,4680
90,2021-11-27 8:53,3.1,0,280.8,1.4,1031.5,1033.7,39.8,,4740
90,2021-11-27 8:54,3.1,0,280.9,1.6,1031.5,1033.7,39.7,,4800
90,2021-11-27 8:55,3.2,0,284,1.5,1031.5,1033.7,39.4,,4860
90,2021-11-27 8:56,3.3,0,284.5,1.5,1031.5,1033.7,39.2,,4920
90,2021-11-27 8:57,3.4,0,282,1.5,1031.5,1033.7,38.8,,4980
90,2021-11-27 8:58,3.4,0,276.2,1.2,1031.5,1033.7,38.5,,5040
90,2021-11-27 8:59,3.5,0,277.7,1.4,1031.5,1033.7,38.1,,5100
90,2021-11-27 9:00,3.6,0,284.3,1.5,1031.5,1033.7,37.7,,5160
90,2021-11-27 9:01,3.7,0,279,1.4,1031.5,1033.7,37.5,,5220
90,2021-11-27 9:02,3.7,0,271.7,1.4,1031.5,1033.7,37.1,,5280
90,2021-11-27 9:03,3.8,0,282.7,1.4,1031.5,1033.7,36.8,,5340
90,2021-11-27 9:04,3.9,0,281.4,1.5,1031.5,1033.7,36.8,,5400
90,2021-11-27 9:05,4,0,280.8,1.5,1031.6,1033.8,36.4,,5460
90,2021-11-27 9:06,4.1,0,279.6,1.5,1031.6,1033.8,36.2,,5520
90,2021-11-27 9:07,4.1,0,282.1,1.5,1031.6,1033.8,35.9,,5580
90,2021-11-27 9:08,4.2,0,283.6,1.5,1031.6,1033.8,35.4,,5640
90,2021-11-27 9:09,4.2,0,290.7,1.1,1031.6,1033.8,35.4,,5700
90,2021-11-27 9:10,4.3,0,280.3,1.2,1031.6,1033.8,35.3,,5760
90,2021-11-27 9:11,4.4,0,279.7,1.2,1031.6,1033.8,34.9,,5820
90,2021-11-27 9:12,4.5,0,283.1,1.4,1031.7,1033.9,34.7,,5880
90,2021-11-27 9:13,4.5,0,280.7,1.4,1031.7,1033.9,33.9,,5940
90,2021-11-27 9:14,4.7,0,275.3,1.2,1031.7,1033.9,34.3,,6000
90,2021-11-27 9:15,4.7,0,277.4,1.2,1031.7,1033.9,33.9,,6060
90,2021-11-27 9:16,4.7,0,268.1,1,1031.7,1033.9,34.1,,6120
90,2021-11-27 9:17,4.8,0,274.3,1.1,1031.7,1033.9,33.5,,6180
90,2021-11-27 9:18,4.8,0,282.1,1.2,1031.7,1033.9,33.5,,6240
90,2021-11-27 9:19,4.8,0,278.4,1.2,1031.7,1033.9,32.9,,6300
90,2021-11-27 9:20,4.8,0,278.7,1.2,1031.7,1033.9,32.9,,6360
90,2021-11-27 9:21,4.9,0,275.7,1.3,1031.7,1033.9,32.4,,6420
90,2021-11-27 9:22,5,0,271.6,1.2,1031.7,1033.9,32.6,,6480
90,2021-11-27 9:23,5,0,270.7,1.1,1031.7,1033.9,32.2,,6540
90,2021-11-27 9:24,5,0,272.3,1.2,1031.7,1033.9,32.2,,6600
90,2021-11-27 9:25,5.1,0,281.3,1.5,1031.7,1033.9,31.1,,6660
90,2021-11-27 9:26,5.1,0,281.9,1.3,1031.7,1033.9,30.7,,6720
90,2021-11-27 9:27,5.1,0,257,0.9,1031.7,1033.9,30.6,,6780
90,2021-11-27 9:28,5.3,0,272,0.9,1031.7,1033.9,31,,6840
90,2021-11-27 9:29,5.4,0,267.6,0.7,1031.7,1033.9,30.7,,6900
90,2021-11-27 9:30,5.5,0,260.9,0.7,1031.7,1033.9,30.8,,6960
90,2021-11-27 9:31,5.5,0,280,1,1031.7,1033.9,30.7,,7020
90,2021-11-27 9:32,5.6,0,249.2,0.6,1031.7,1033.9,29.9,,7080
90,2021-11-27 9:33,5.6,0,216.4,0.6,1031.7,1033.9,30.4,,7140
90,2021-11-27 9:34,5.7,0,273.1,0.6,1031.7,1033.9,29.6,,7200
90,2021-11-27 9:35,5.8,0,243.7,0.7,1031.7,1033.9,29.9,,7260
90,2021-11-27 9:36,5.9,0,263.3,0.9,1031.7,1033.9,29.9,,7320
90,2021-11-27 9:37,5.9,0,262.7,0.8,1031.8,1034,29.5,,7380
90,2021-11-27 9:38,5.8,0,263.7,0.8,1031.8,1034,29.4,,7440
90,2021-11-27 9:39,5.8,0,272.6,0.9,1031.8,1034,29.5,,7500
90,2021-11-27 9:40,5.9,0,260,0.8,1031.8,1034,30.1,,7560
90,2021-11-27 9:41,6,0,256,0.9,1031.8,1034,29.7,,7620
90,2021-11-27 9:42,6,0,257.7,0.6,1031.8,1034,29.8,,7680
90,2021-11-27 9:43,5.9,0,265.2,0.7,1031.8,1034,29.6,,7740
90,2021-11-27 9:44,5.9,0,283.7,0.7,1031.8,1034,29.7,,7800
90,2021-11-27 9:45,5.8,0,241.3,0.5,1031.8,1034,29.9,,7860
90,2021-11-27 9:46,5.9,0,270.7,0.4,1031.8,1034,30.1,,7920
90,2021-11-27 9:47,6,0,296.9,0.5,1031.8,1034,30.5,,7980
90,2021-11-27 9:48,6.1,0,287.6,0.5,1031.8,1034,30.5,,8040
90,2021-11-27 9:49,6,0,9.6,0.6,1031.8,1034,30.7,,8100
90,2021-11-27 9:50,6.1,0,350,0.5,1031.8,1034,31.5,,8160
90,2021-11-27 9:51,6.1,0,353.9,0.6,1031.8,1034,31.1,,8220
90,2021-11-27 9:52,6,0,332.5,0.7,1031.8,1034,31.2,,8280
90,2021-11-27 9:53,6.1,0,357.3,0.4,1031.8,1034,31.2,,8340
90,2021-11-27 9:54,6.1,0,358.3,1.2,1031.8,1034,31.4,,8400
90,2021-11-27 9:55,6.1,0,347.9,1.2,1031.8,1034,30.9,,8460
90,2021-11-27 9:56,6,0,358.4,1.1,1031.8,1034,31,,8520
90,2021-11-27 9:57,6,0,352.7,0.7,1031.8,1034,31.2,,8580
90,2021-11-27 9:58,5.9,0,255.7,0.1,1031.8,1034,30.7,,8640
90,2021-11-27 9:59,6,0,232.7,0,1031.8,1034,30.8,,8700
90,2021-11-27 10:00,6.1,0,357.4,0.7,1031.8,1034,31.2,,8760
90,2021-11-27 10:01,6.1,0,352.3,1.5,1031.9,1034.1,30.9,,8820
90,2021-11-27 10:02,6,0,345.2,1.4,1031.9,1034.1,30.7,,8880
90,2021-11-27 10:03,6,0,0.3,1.2,1031.9,1034.1,31.2,,8940
90,2021-11-27 10:04,6.1,0,349.5,0.9,1031.9,1034.1,31.5,,9000
90,2021-11-27 10:05,6.1,0,9.7,0.6,1031.9,1034.1,31.3,,9060
90,2021-11-27 10:06,6.2,0,210.7,0.5,1032,1034.2,31.1,,9120
90,2021-11-27 10:07,6.3,0,2.7,0.6,1032,1034.2,30.7,,9180
90,2021-11-27 10:08,6.2,0,348.2,1.1,1032,1034.2,30.3,,9240
90,2021-11-27 10:09,6.1,0,343,1.3,1032,1034.2,30.3,,9300
90,2021-11-27 10:10,6.1,0,337.5,1.1,1032,1034.2,30.7,,9360
90,2021-11-27 10:11,6,0,342.5,1,1032,1034.2,30.9,,9420
90,2021-11-27 10:12,6.1,0,348.3,0.7,1032,1034.2,30.9,,9480
90,2021-11-27 10:13,6.1,0,36.4,0.4,1032,1034.2,30.8,,9540
90,2021-11-27 10:14,6.3,0,32.1,0.3,1032,1034.2,31.5,,9600
90,2021-11-27 10:15,6.7,0,357.3,0.8,1032,1034.2,31.6,,9660
90,2021-11-27 10:16,6.6,0,352.4,0.7,1032,1034.2,30.3,,9720
90,2021-11-27 10:17,6.5,0,60.2,0.9,1032.1,1034.3,31.4,,9780
90,2021-11-27 10:18,6.7,0,53.9,0.7,1032.1,1034.3,32.4,,9840
90,2021-11-27 10:19,6.9,0,70.3,0.7,1032.1,1034.3,32.2,,9900
90,2021-11-27 10:20,7.1,0,85,0.9,1032.1,1034.3,32.7,,9960
90,2021-11-27 10:21,7.2,0,87.3,0.7,1032.1,1034.3,32.5,,10020
90,2021-11-27 10:22,7.2,0,53.7,0.8,1032.1,1034.3,32.7,,10080
90,2021-11-27 10:23,7.4,0,47.9,0.9,1032.1,1034.3,33.3,,10140
90,2021-11-27 10:24,7.6,0,35.1,0.8,1032.1,1034.3,33.2,,10200
90,2021-11-27 10:25,7.5,0,10.6,1.2,1032.1,1034.3,32.2,,10260
90,2021-11-27 10:26,7.2,0,8.9,1.5,1032.1,1034.3,31.3,,10320
90,2021-11-27 10:27,6.9,0,11.2,1.4,1032.1,1034.3,30.9,,10380
90,2021-11-27 10:28,6.9,0,12.1,1.2,1032.1,1034.3,31.1,,10440
90,2021-11-27 10:29,6.7,0,9.8,0.8,1032.1,1034.3,31,,10500
90,2021-11-27 10:30,6.6,0,22,0.3,1032.1,1034.3,31.1,,10560
90,2021-11-27 10:31,6.5,0,103.4,0,1032.1,1034.3,31.2,,10620
90,2021-11-27 10:32,6.5,0,148.5,0,1032.1,1034.3,30.9,,10680
90,2021-11-27 10:33,6.7,0,19.3,0.7,1032.1,1034.3,31.7,,10740
90,2021-11-27 10:34,6.8,0,357.8,0.9,1032.1,1034.3,31.7,,10800
90,2021-11-27 10:35,6.7,0,357.5,0.8,1032.2,1034.4,31.4,,10860
90,2021-11-27 10:36,6.6,0,42.2,0.6,1032.2,1034.4,31.3,,10920
90,2021-11-27 10:37,6.7,0,351.5,0.6,1032.2,1034.4,31.7,,10980
90,2021-11-27 10:38,6.8,0,71.4,0.4,1032.2,1034.4,31.1,,11040
90,2021-11-27 10:39,7,0,50.5,0.1,1032.2,1034.4,31.5,,11100
90,2021-11-27 10:40,7.1,0,43.5,0.4,1032.2,1034.4,31.3,,11160
90,2021-11-27 10:41,7.3,0,32.1,0.4,1032.2,1034.4,32.2,,11220
90,2021-11-27 10:42,7.5,0,62.7,0.6,1032.2,1034.4,32.2,,11280
90,2021-11-27 10:43,7.5,0,78.5,0.2,1032.2,1034.4,31.8,,11340
90,2021-11-27 10:44,7.4,0,95.2,0.4,1032.2,1034.4,31.7,,11400
90,2021-11-27 10:45,7.3,0,86.5,0.9,1032.2,1034.4,31.5,,11460
90,2021-11-27 10:46,7.2,0,70.7,0.7,1032.2,1034.4,32.1,,11520
90,2021-11-27 10:47,7.3,0,75.6,0.5,1032.3,1034.5,32.7,,11580
90,2021-11-27 10:48,7.4,0,39.2,0.6,1032.3,1034.5,33.3,,11640
90,2021-11-27 10:49,7.6,0,11.4,0.8,1032.3,1034.5,33.5,,11700
90,2021-11-27 10:50,7.6,0,350.4,1.2,1032.3,1034.5,32,,11760
90,2021-11-27 10:51,7.3,0,356,1.4,1032.3,1034.5,30.6,,11820
90,2021-11-27 10:52,7,0,6.3,1.3,1032.3,1034.5,30.6,,11880
90,2021-11-27 10:53,6.9,0,4,1.6,1032.3,1034.5,31.4,,11940
90,2021-11-27 10:54,7.1,0,6,1.4,1032.3,1034.5,31.8,,12000
90,2021-11-27 10:55,7.2,0,25.4,1,1032.3,1034.5,31.4,,12060
90,2021-11-27 10:56,7.3,0,35.8,1.1,1032.3,1034.5,31.7,,12120
90,2021-11-27 10:57,7.5,0,28,1.1,1032.3,1034.5,32,,12180
90,2021-11-27 10:58,7.5,0,339.7,0.9,1032.3,1034.5,31.4,,12240
90,2021-11-27 10:59,7.2,0,339.7,0.9,1032.3,1034.5,30.5,,12300
90,2021-11-27 11:00,7,0,38,0.7,1032.3,1034.5,31.2,,12360
90,2021-11-27 11:01,7,0,99.6,0.8,1032.3,1034.5,31.8,,12420
90,2021-11-27 11:02,7.2,0,108.1,0.7,1032.2,1034.4,31.8,,12480
90,2021-11-27 11:03,7.2,0,93.4,0.5,1032.2,1034.4,31.7,,12540
90,2021-11-27 11:04,7.4,0,48.5,1,1032.2,1034.4,31.8,,12600
90,2021-11-27 11:05,7.7,0,37.7,0.9,1032.2,1034.4,32.5,,12660
90,2021-11-27 11:06,8,0,14,0.6,1032.2,1034.4,32.2,,12720
90,2021-11-27 11:07,8,0,29.4,0.9,1032.2,1034.4,31.4,,12780
90,2021-11-27 11:08,8,0,47.7,1.5,1032.2,1034.4,30.7,,12840
90,2021-11-27 11:09,8.1,0,47.8,1.9,1032.2,1034.4,29.9,,12900
90,2021-11-27 11:10,8.2,0,48.2,1.5,1032.2,1034.4,29.7,,12960
90,2021-11-27 11:11,8,0,42.9,1.5,1032.2,1034.4,28.4,,13020
90,2021-11-27 11:12,7.7,0,51.8,1.4,1032.1,1034.3,28.6,,13080
90,2021-11-27 11:13,7.8,0,39.5,1.5,1032.1,1034.3,30.1,,13140
90,2021-11-27 11:14,7.8,0,29,1.2,1032.1,1034.3,29.6,,13200
90,2021-11-27 11:15,7.8,0,31,0.9,1032.1,1034.3,29.6,,13260
90,2021-11-27 11:16,7.9,0,49.4,1.1,1032.1,1034.3,29.8,,13320
90,2021-11-27 11:17,8.1,0,80.6,1.2,1032.1,1034.3,30.4,,13380
90,2021-11-27 11:18,8.2,0,86.6,1.1,1032.1,1034.3,30,,13440
90,2021-11-27 11:19,8.1,0,84.3,1.2,1032.1,1034.3,28.9,,13500
90,2021-11-27 11:20,7.9,0,66.1,1,1032.1,1034.3,28.6,,13560
90,2021-11-27 11:21,7.7,0,36.6,0.9,1032.1,1034.3,29,,13620
90,2021-11-27 11:22,7.5,0,89.4,0.9,1032.1,1034.3,29.1,,13680
90,2021-11-27 11:23,7.6,0,113.2,0.8,1032.1,1034.3,29.3,,13740
90,2021-11-27 11:24,7.8,0,136.6,0.8,1032.1,1034.3,29.6,,13800
90,2021-11-27 11:25,8,0,108.3,0.5,1032.1,1034.3,30,,13860
90,2021-11-27 11:26,8.1,0,43.8,0.9,1032.1,1034.3,29.8,,13920
90,2021-11-27 11:27,7.9,0,66.6,1.3,1032.1,1034.3,29.9,,13980
90,2021-11-27 11:28,7.9,0,76.7,1.5,1032.1,1034.3,30.4,,14040
90,2021-11-27 11:29,7.8,0,82.2,1.8,1032.1,1034.3,30.4,,14100
90,2021-11-27 11:30,7.7,0,84.4,1.6,1032.1,1034.3,30.7,,14160
90,2021-11-27 11:31,7.7,0,91.5,1.2,1032.1,1034.3,31.2,,14220
90,2021-11-27 11:32,7.9,0,112.4,1.1,1032.1,1034.3,31.5,,14280
90,2021-11-27 11:33,8.1,0,84,1,1032.1,1034.3,31.7,,14340
90,2021-11-27 11:34,8.1,0,7.8,0.9,1032.1,1034.3,31.3,,14400
90,2021-11-27 11:35,8,0,43.1,1,1032.1,1034.3,31.2,,14460
90,2021-11-27 11:36,8,0,29.9,1.1,1032.1,1034.3,32.2,,14520
90,2021-11-27 11:37,8,0,37.8,1.5,1032,1034.2,32.6,,14580
90,2021-11-27 11:38,7.9,0,26.3,1.6,1032,1034.2,32.6,,14640
90,2021-11-27 11:39,7.9,0,22.8,1.7,1032,1034.2,32.4,,14700
90,2021-11-27 11:40,8,0,37.8,1.6,1032,1034.2,33,,14760
90,2021-11-27 11:41,7.9,0,39.6,1.5,1032,1034.2,32.6,,14820
90,2021-11-27 11:42,7.7,0,36.4,1.6,1032,1034.2,33.3,,14880
90,2021-11-27 11:43,7.7,0,73.7,1.6,1032,1034.2,33.6,,14940
90,2021-11-27 11:44,7.7,0,70.3,1.8,1032,1034.2,33,,15000
90,2021-11-27 11:45,7.5,0,37.7,2,1032,1034.2,33.3,,15060
90,2021-11-27 11:46,7.6,0,34.8,2.2,1032,1034.2,33.6,,15120
90,2021-11-27 11:47,7.6,0,42.3,1.9,1032,1034.2,33.1,,15180
90,2021-11-27 11:48,7.5,0,38.7,1.2,1032,1034.2,32.9,,15240
90,2021-11-27 11:49,7.6,0,47.4,1.5,1032,1034.2,33.4,,15300
90,2021-11-27 11:50,7.7,0,63.6,1.4,1032,1034.2,32.6,,15360
90,2021-11-27 11:51,7.7,0,31.1,1.4,1032,1034.2,32.4,,15420
90,2021-11-27 11:52,7.7,0,62.2,1.7,1031.9,1034.1,32.4,,15480
90,2021-11-27 11:53,7.6,0,57.1,1.7,1031.9,1034.1,32.4,,15540
90,2021-11-27 11:54,7.7,0,45.4,1.7,1031.9,1034.1,32.9,,15600
90,2021-11-27 11:55,7.7,0,32.9,2.1,1031.9,1034.1,33.2,,15660
90,2021-11-27 11:56,7.9,0,27.9,2,1031.9,1034.1,33.6,,15720
90,2021-11-27 11:57,8,0,35,2.1,1031.9,1034.1,32.2,,15780
90,2021-11-27 11:58,8,0,30.8,1.8,1031.9,1034.1,32.2,,15840
90,2021-11-27 11:59,8,0,25.6,1.5,1031.9,1034.1,32.6,,15900
90,2021-11-27 12:00,8.1,0,19.8,1.2,1031.9,1034.1,31.5,,15960
90,2021-11-27 12:01,8.1,0,23,1.3,1031.9,1034.1,31.5,,16020
90,2021-11-27 12:02,8.3,0,33.5,1.3,1031.9,1034.1,31.9,,16080
90,2021-11-27 12:03,8.2,0,28,1.7,1031.9,1034.1,31.1,,16140
90,2021-11-27 12:04,8,0,26.1,2.1,1031.9,1034.1,31.2,,16200
90,2021-11-27 12:05,7.9,0,11.4,1.2,1031.9,1034.1,31,,16260
90,2021-11-27 12:06,7.8,0,35.3,1,1031.9,1034.1,31,,16320
90,2021-11-27 12:07,7.9,0,53.5,1,1031.9,1034.1,31.6,,16380
90,2021-11-27 12:08,8.1,0,29.5,1,1031.9,1034.1,31.9,,16440
90,2021-11-27 12:09,8.1,0,70.8,1.4,1031.8,1034,32.4,,16500
90,2021-11-27 12:10,8.2,0,58.4,1.3,1031.8,1034,32.4,,16560
90,2021-11-27 12:11,8.1,0,46.3,1.4,1031.8,1034,32.3,,16620
90,2021-11-27 12:12,8,0,85.9,1.5,1031.8,1034,32.8,,16680
90,2021-11-27 12:13,8,0,99.1,1.4,1031.8,1034,33.4,,16740
90,2021-11-27 12:14,8.2,0,113.7,1.8,1031.8,1034,33.8,,16800
90,2021-11-27 12:15,8.4,0,126.5,1.8,1031.8,1034,32.8,,16860
90,2021-11-27 12:16,8.4,0,107.3,1.8,1031.8,1034,32,,16920
90,2021-11-27 12:17,8.3,0,80.3,1.6,1031.8,1034,31.1,,16980
